Symbols,Score
FRA10AC1,0.324
FRAS1,0.27
FRAT1,0.432
FRAT2,0.332
FREM1,0.225
FREM2,0.276
FREM3,0.19
FREY1,0.059
FRG1,0.451
FRG2,0.183
FRG2B,0.183
FRG2C,0.183
FRK,0.558
FRMD1,0.243
FRMD3,0.426
FRMD4A,0.391
FRMD4B,0.305
FRMD5,0.446
FRMD6,0.487
FRMD7,0.33
FRMD8,0.381
FRMPD1,0.477
FRMPD2,0.472
FRMPD3,0.304
FRMPD4,0.412
FRRS1,0.166
FRRS1L,0.252
FRS2,0.4
FRS3,0.426
FRY,0.395
FRYL,0.252
FRZB,0.325
FSBP,0.363
FSCB,0.157
FSCN1,0.471
FSCN2,0.429
FSCN3,0.479
FSD1,0.546
FSD1L,0.205
FSD2,0.372
FSHB,0.344
FSHR,0.329
FST,0.299
FSTL1,0.374
FSTL3,0.408
FSTL4,0.264
FSTL5,0.213
FTCD,0.496
FTCDNL1,0.112
FTH1,0.396
FTHL17,0.345
FTL,0.379
FTMT,0.354
FTO,0.325
FTSJ1,0.305
FTSJ3,0.373
FUBP1,0.374
FUBP3,0.365
FUCA1,0.268
FUCA2,0.362
FUNDC1,0.312
FUNDC2,0.277
FUOM,0.277
FURIN,0.368
FUS,0.41
FUT1,0.297
FUT10,0.328
FUT11,0.339
FUT2,0.275
FUT3,0.285
FUT4,0.298
FUT5,0.284
FUT6,0.279
FUT7,0.293
FUT8,0.384
FUT9,0.296
FUZ,0.449
FXN,0.357
FXR1,0.461
FXR2,0.446
FXYD1,0.29
FXYD2,0.199
FXYD3,0.186
FXYD4,0.242
FXYD5,0.302
FXYD6,0.317
FXYD7,0.307
FYB1,0.49
FYB2,0.327
FYCO1,0.41
FYN,0.41
FYTTD1,0.352
FZD1,0.336
FZD10,0.423
FZD2,0.365
FZD3,0.354
FZD4,0.357
FZD5,0.378
FZD6,0.367
FZD7,0.339
FZD8,0.416
FZD9,0.356
FZR1,0.488
G0S2,0.407
G2E3,0.522
G3BP1,0.444
G3BP2,0.429
G6PC1,0.296
G6PC2,0.244
G6PC3,0.271
G6PD,0.382
GAA,0.304
GAB1,0.363
GAB2,0.426
GAB3,0.074
GABARAP,0.511
GABARAPL1,0.481
GABARAPL2,0.446
GABBR1,0.359
GABBR2,0.386
GABPA,0.399
GABPB1,0.444
GABPB2,0.372
GABRA1,0.259
GABRA2,0.229
GABRA3,0.268
GABRA4,0.225
GABRA5,0.313
GABRA6,0.221
GABRB1,0.298
GABRB2,0.266
GABRB3,0.299
GABRD,0.256
GABRE,0.211
GABRG1,0.246
GABRG2,0.292
GABRG3,0.224
GABRP,0.207
GABRQ,0.23
GABRR1,0.214
GABRR2,0.263
GABRR3,0.278
GAD1,0.363
GAD2,0.4
GADD45A,0.481
GADD45B,0.444
GADD45G,0.442
GADD45GIP1,0.452
GADL1,0.289
GAGE12B,0.157
GAGE12C,0.157
GAGE12D,0.157
GAGE12E,0.157
GAGE12I,0.157
GAGE2B,0.205
GAGE2C,0.205
GAGE2D,0.157
GAGE5,0.157
GAGE7,0.205
GAGE8,0.157
GAK,0.523
GAL,0.297
GAL3ST1,0.302
GAL3ST2,0.334
GAL3ST3,0.337
GAL3ST4,0.314
GALC,0.275
GALE,0.346
GALK1,0.394
GALK2,0.436
GALM,0.285
GALNS,0.247
GALNT1,0.384
GALNT10,0.359
GALNT11,0.447
GALNT12,0.349
GALNT13,0.362
GALNT14,0.349
GALNT15,0.356
GALNT16,0.352
GALNT17,0.353
GALNT18,0.348
GALNT2,0.421
GALNT3,0.372
GALNT4,0.372
GALNT5,0.342
GALNT6,0.381
GALNT7,0.353
GALNT8,0.375
GALNT9,0.359
GALNTL5,0.311
GALNTL6,0.346
GALP,0.193
GALR1,0.306
GALR2,0.316
GALR3,0.248
GALT,0.401
GAMT,0.338
GAN,0.573
GANAB,0.417
GANC,0.153
GAP43,0.407
GAPDH,0.452
GAPDHS,0.39
GAPT,0.167
GAPVD1,0.392
GAR1,0.447
GAREM1,0.349
GARIN3,0.183
GARIN4,0.183
GARIN6,0.157
GARNL3,0.244
GARS1,0.471
GART,0.326
GAS1,0.371
GAS2,0.404
GAS2L1,0.422
GAS2L2,0.363
GAS2L3,0.535
GAS6,0.305
GAS7,0.521
GAS8,0.428
GASK1A,0.196
GASK1B,0.205
GAST,0.275
GATA1,0.345
GATA2,0.335
GATA3,0.296
GATA4,0.339
GATA5,0.293
GATA6,0.368
GATAD1,0.346
GATAD2A,0.401
GATAD2B,0.383
GATB,0.358
GATC,0.426
GATD1,0.181
GATD3,0.187
GATM,0.297
GBA1,0.31
GBA2,0.302
GBA3,0.314
GBE1,0.376
GBF1,0.405
GBGT1,0.329
GBP1,0.464
GBP2,0.459
GBP3,0.422
GBP4,0.444
GBP5,0.413
GBP6,0.15
GBP7,0.152
GBX1,0.286
GBX2,0.279
GC,0.31
GCA,0.448
GCAT,0.347
GCC1,0.405
GCC2,0.474
GCDH,0.314
GCFC2,0.437
GCG,0.352
GCGR,0.292
GCH1,0.389
GCHFR,0.453
GCK,0.403
GCKR,0.416
GCLC,0.296
GCLM,0.28
GCM1,0.428
GCM2,0.353
GCN1,0.384
GCNA,0.183
GCNT1,0.374
GCNT2,0.296
GCNT3,0.278
GCNT4,0.285
GCNT7,0.26
GCSAM,0.412
GCSAML,0.061
GCSH,0.405
GDA,0.309
GDAP1,0.333
GDAP2,0.285
GDE1,0.294
GDF1,0.279
GDF10,0.282
GDF11,0.397
GDF15,0.386
GDF2,0.302
GDF3,0.347
GDF5,0.347
GDF6,0.31
GDF7,0.355
GDF9,0.356
GDI1,0.357
GDI2,0.375
GDNF,0.305
GDPD1,0.309
GDPD2,0.37
GDPD3,0.31
GDPD4,0.17
GDPD5,0.367
GDPGP1,0.34
GEM,0.483
GEMIN2,0.492
GEMIN4,0.491
GEMIN5,0.467
GEMIN6,0.462
GEMIN7,0.476
GEMIN8,0.474
GEN1,0.411
GET1,0.257
GET3,0.448
GET4,0.499
GFAP,0.446
GFER,0.413
GFI1,0.354
GFI1B,0.437
GFM1,0.401
GFM2,0.402
GFOD1,0.249
GFOD2,0.176
GFPT1,0.346
GFPT2,0.394
GFRA1,0.356
GFRA2,0.315
GFRA3,0.449
GFRA4,0.305
GFRAL,0.302
GFUS,0.337
GFY,0.244
GGA1,0.427
GGA2,0.39
GGA3,0.363
GGACT,0.228
GGCT,0.348
GGCX,0.298
GGH,0.312
GGN,0.471
GGNBP2,0.363
GGPS1,0.387
GGT1,0.315
GGT5,0.277
GGT6,0.243
GGT7,0.342
GGTA1,0.31
GGTLC1,0.233
GGTLC2,0.212
GGTLC3,0.212
GH1,0.324
GH2,0.305
GHDC,0.326
GHITM,0.369
GHR,0.411
GHRH,0.256
GHRHR,0.353
GHRL,0.266
GHSR,0.211
GID4,0.267
GID8,0.453
GIGYF1,0.258
GIGYF2,0.41
GIMAP1,0.276
GIMAP2,0.449
GIMAP4,0.269
GIMAP5,0.367
GIMAP6,0.323
GIMAP7,0.507
GIMAP8,0.353
GIMD1,0.08
GIN1,0.142
GINM1,0.057
GINS1,0.375
GINS2,0.403
GINS3,0.361
GINS4,0.444
GIP,0.267
GIPC1,0.399
GIPC2,0.412
GIPR,0.281
GIT1,0.363
GIT2,0.336
GJA1,0.378
GJA10,0.263
GJA3,0.175
GJA4,0.315
GJA5,0.247
GJA8,0.224
GJA9,0.18
GJB1,0.368
GJB2,0.365
GJB3,0.339
GJB4,0.316
GJB5,0.302
GJB6,0.292
GJB7,0.192
GJC1,0.266
GJC2,0.26
GJC3,0.296
GJD2,0.204
GJD3,0.337
GJD4,0.182
GJE1,0.211
GK,0.478
GK2,0.397
GK3,0.405
GK5,0.405
GKAP1,0.413
GKN1,0.208
GKN2,0.15
GLA,0.374
GLB1,0.397
GLB1L,0.245
GLB1L2,0.245
GLB1L3,0.247
GLCCI1,0.199
GLCE,0.265
GLDC,0.391
GLDN,0.29
GLE1,0.482
GLG1,0.361
GLI1,0.389
GLI2,0.367
GLI3,0.346
GLI4,0.304
GLIPR1,0.204
GLIPR1L1,0.222
GLIPR1L2,0.066
GLIPR2,0.304
GLIS1,0.251
GLIS2,0.368
GLIS3,0.277
GLMN,0.381
GLMP,0.327
GLO1,0.372
GLOD4,0.276
GLP1R,0.278
GLP2R,0.251
GLRA1,0.286
GLRA2,0.227
GLRA3,0.259
GLRB,0.305
GLRX,0.397
GLRX2,0.342
GLRX3,0.442
GLRX5,0.408
GLS,0.389
GLS2,0.382
GLT1D1,0.249
GLT6D1,0.286
GLT8D1,0.244
GLT8D2,0.238
GLTP,0.384
GLTPD2,0.313
GLUD1,0.451
GLUD2,0.315
GLUL,0.43
GLYAT,0.37
GLYATL1,0.257
GLYATL1B,0.217
GLYATL2,0.25
GLYATL3,0.216
GLYCTK,0.554
GLYR1,0.471
GM2A,0.269
GMCL1,0.431
GMCL2,0.433
GMDS,0.444
GMEB1,0.322
GMEB2,0.403
GMFB,0.378
GMFG,0.379
GMIP,0.426
GML,0.223
GMNC,0.417
GMNN,0.476
GMPPA,0.377
GMPPB,0.395
GMPR,0.285
GMPR2,0.292
GMPS,0.32
GNA11,0.36
GNA12,0.417
GNA13,0.417
GNA14,0.369
GNA15,0.312
GNAI1,0.487
GNAI2,0.391
GNAI3,0.469
GNAL,0.324
GNAO1,0.338
GNAQ,0.371
GNAS,0.376
GNAT1,0.351
GNAT2,0.305
GNAT3,0.368
GNAZ,0.467
GNB1,0.352
GNB1L,0.342
GNB2,0.406
GNB3,0.384
GNB4,0.372
GNB5,0.432
GNE,0.454
GNG10,0.347
GNG11,0.347
GNG12,0.406
GNG13,0.297
GNG14,0.203
GNG2,0.323
GNG3,0.343
GNG4,0.344
GNG5,0.385
GNG7,0.222
GNG8,0.334
GNGT1,0.327
GNGT2,0.236
GNL1,0.317
GNL2,0.375
GNL3,0.43
GNL3L,0.447
GNLY,0.181
GNMT,0.434
GNPAT,0.369
GNPDA1,0.396
GNPDA2,0.413
GNPNAT1,0.402
GNPTAB,0.407
GNPTG,0.362
GNRH1,0.285
GNRH2,0.255
GNRHR,0.253
GNS,0.339
GOLGA1,0.402
GOLGA2,0.506
GOLGA3,0.47
GOLGA4,0.426
GOLGA5,0.376
GOLGA6A,0.302
GOLGA6B,0.354
GOLGA6C,0.354
GOLGA6D,0.302
GOLGA6L10,0.179
GOLGA6L19,0.179
GOLGA6L4,0.179
GOLGA6L9,0.179
GOLGA7,0.33
GOLGA7B,0.24
GOLGA8A,0.349
GOLGA8B,0.349
GOLGA8F,0.415
GOLGA8G,0.415
GOLGA8H,0.302
GOLGA8J,0.302
GOLGA8K,0.302
GOLGA8M,0.302
GOLGA8N,0.354
GOLGA8O,0.461
GOLGA8Q,0.179
GOLGA8R,0.354
GOLGA8S,0.302
GOLGA8T,0.302
GOLGB1,0.4
GOLIM4,0.282
GOLM1,0.472
GOLM2,0.191
GOLPH3,0.426
GOLPH3L,0.403
GOLT1A,0.33
GOLT1B,0.232
GON4L,0.331
GON7,0.344
GOPC,0.38
GORAB,0.537
GORASP1,0.393
GORASP2,0.436
GOSR1,0.391
GOSR2,0.411
GOT1,0.312
GOT1L1,0.293
GOT2,0.337
GP1BA,0.325
GP1BB,0.363
GP2,0.153
GP5,0.322
GP6,0.344
GP9,0.328
GPA33,0.289
GPAA1,0.423
GPAM,0.247
GPANK1,0.176
GPAT2,0.288
GPAT3,0.27
GPAT4,0.285
GPATCH1,0.283
GPATCH11,0.354
GPATCH2,0.331
GPATCH2L,0.157
GPATCH3,0.372
GPATCH4,0.172
GPATCH8,0.285
GPBAR1,0.317
GPBP1,0.432
GPBP1L1,0.276
GPC1,0.399
GPC2,0.411
GPC3,0.343
GPC4,0.312
GPC5,0.278
GPC6,0.369
GPCPD1,0.299
GPD1,0.323
GPD1L,0.357
GPD2,0.291
GPER1,0.32
GPHA2,0.307
GPHB5,0.377
GPHN,0.489
GPI,0.314
GPIHBP1,0.272
GPKOW,0.395
GPLD1,0.265
GPM6A,0.327
GPM6B,0.306
GPN1,0.43
GPN2,0.242
GPN3,0.242
GPNMB,0.366
GPR101,0.175
GPR107,0.341
GPR108,0.057
GPR119,0.243
GPR12,0.211
GPR132,0.235
GPR135,0.398
GPR137,0.057
GPR137B,0.175
GPR137C,0.057
GPR139,0.308
GPR141,0.235
GPR142,0.313
GPR143,0.392
GPR146,0.235
GPR148,0.235
GPR149,0.258
GPR15,0.363
GPR150,0.24
GPR151,0.197
GPR152,0.235
GPR153,0.235
GPR155,0.205
GPR156,0.222
GPR157,0.222
GPR158,0.233
GPR15LG,0.278
GPR160,0.232
GPR161,0.269
GPR162,0.235
GPR17,0.297
GPR171,0.23
GPR173,0.233
GPR174,0.161
GPR176,0.233
GPR179,0.229
GPR18,0.276
GPR180,0.128
GPR182,0.241
GPR183,0.252
GPR19,0.197
GPR20,0.234
GPR21,0.224
GPR22,0.284
GPR25,0.346
GPR26,0.209
GPR27,0.241
GPR3,0.307
GPR31,0.245
GPR32,0.228
GPR33,0.214
GPR34,0.194
GPR35,0.257
GPR37,0.39
GPR37L1,0.304
GPR39,0.276
GPR4,0.242
GPR42,0.197
GPR45,0.235
GPR50,0.43
GPR52,0.182
GPR55,0.238
GPR6,0.193
GPR61,0.382
GPR62,0.403
GPR63,0.376
GPR65,0.273
GPR68,0.228
GPR75,0.198
GPR78,0.311
GPR82,0.235
GPR83,0.232
GPR84,0.252
GPR85,0.4
GPR87,0.22
GPR88,0.29
GPR89A,0.191
GPR89B,0.174
GPRASP1,0.369
GPRASP2,0.342
GPRASP3,0.364
GPRC5A,0.439
GPRC5B,0.386
GPRC5C,0.286
GPRC5D,0.246
GPRC6A,0.262
GPRIN1,0.325
GPRIN2,0.157
GPS1,0.474
GPS2,0.379
GPSM1,0.428
GPSM2,0.573
GPSM3,0.368
GPT,0.294
GPT2,0.286
GPX1,0.303
GPX2,0.304
GPX3,0.273
GPX4,0.419
GPX5,0.159
GPX6,0.147
GPX7,0.341
GPX8,0.249
GRAMD1A,0.32
GRAMD1B,0.271
GRAMD1C,0.336
GRAMD2A,0.294
GRAMD2B,0.378
GRAMD4,0.315
GRAP,0.424
GRAP2,0.42
GRB10,0.401
GRB14,0.468
GRB2,0.451
GRB7,0.452
GREB1,0.196
GREB1L,0.19
GREM1,0.286
GREM2,0.257
GRHL1,0.418
GRHL2,0.353
GRHL3,0.346
GRHPR,0.392
GRIA1,0.347
GRIA2,0.347
GRIA3,0.262
GRIA4,0.266
GRID1,0.212
GRID2,0.318
GRID2IP,0.149
GRIFIN,0.099
GRIK1,0.254
GRIK2,0.281
GRIK3,0.263
GRIK4,0.246
GRIK5,0.337
GRIN1,0.303
GRIN2A,0.324
GRIN2B,0.371
GRIN2C,0.28
GRIN2D,0.287
GRIN3A,0.322
GRIN3B,0.274
GRINA,0.319
GRIP1,0.427
GRIP2,0.322
GRIPAP1,0.393
GRK1,0.389
GRK2,0.504
GRK3,0.528
GRK4,0.47
GRK5,0.574
GRK6,0.503
GRK7,0.399
GRM1,0.317
GRM2,0.296
GRM3,0.237
GRM4,0.303
GRM5,0.327
GRM6,0.355
GRM7,0.273
GRM8,0.246
GRN,0.382
GRP,0.288
GRPEL1,0.426
GRPEL2,0.403
GRPR,0.242
GRSF1,0.431
GRTP1,0.201
GRWD1,0.511
GRXCR1,0.267
GRXCR2,0.127
GSAP,0.327
GSC,0.353
GSC2,0.291
GSDMA,0.336
GSDMB,0.34
GSDMC,0.44
GSDMD,0.385
GSDME,0.325
GSE1,0.157
GSG1,0.348
GSG1L,0.296
GSG1L2,0.15
GSK3A,0.391
GSK3B,0.455
GSKIP,0.417
GSN,0.413
GSPT1,0.472
GSPT2,0.449
GSR,0.378
GSS,0.395
GSTA1,0.318
GSTA2,0.417
GSTA3,0.285
GSTA4,0.433
GSTA5,0.284
GSTCD,0.429
GSTK1,0.439
GSTM1,0.387
GSTM2,0.366
GSTM3,0.441
GSTM4,0.415
GSTM5,0.408
GSTO1,0.329
GSTO2,0.368
GSTP1,0.328
GSTT1,0.372
GSTT2,0.28
GSTT2B,0.332
GSTT4,0.239
GSTZ1,0.423
GSX1,0.295
GSX2,0.301
GTDC1,0.062
GTF2A1,0.438
GTF2A1L,0.37
GTF2A2,0.389
GTF2B,0.42
GTF2E1,0.414
GTF2E2,0.442
GTF2F1,0.374
GTF2F2,0.42
GTF2H1,0.422
GTF2H2,0.444
GTF2H2C,0.366
GTF2H2C_2,0.366
GTF2H3,0.436
GTF2H4,0.43
GTF2H5,0.4
GTF2I,0.41
GTF2IRD1,0.423
GTF2IRD2,0.347
GTF2IRD2B,0.347
GTF3A,0.321
GTF3C1,0.381
GTF3C2,0.354
GTF3C3,0.429
GTF3C4,0.402
GTF3C5,0.377
GTF3C6,0.373
GTPBP1,0.358
GTPBP10,0.48
GTPBP2,0.396
GTPBP3,0.433
GTPBP4,0.476
GTPBP6,0.3
GTPBP8,0.284
GTSE1,0.481
GTSF1,0.34
GTSF1L,0.073
GUCA1A,0.229
GUCA1B,0.225
GUCA1C,0.214
GUCA2A,0.186
GUCA2B,0.159
GUCD1,0.157
GUCY1A1,0.315
GUCY1A2,0.408
GUCY1B1,0.339
GUCY2C,0.485
GUCY2D,0.472
GUCY2F,0.449
GUF1,0.346
GUK1,0.342
GULP1,0.246
GUSB,0.349
GXYLT1,0.156
GXYLT2,0.156
GYG1,0.383
GYG2,0.261
GYPA,0.348
GYPB,0.333
GYPC,0.414
GYPE,0.161
GYS1,0.433
GYS2,0.476
GZF1,0.348
GZMA,0.379
GZMB,0.457
GZMH,0.316
GZMK,0.157
GZMM,0.289
H1-0,0.415
H1-1,0.398
H1-10,0.418
H1-2,0.405
H1-3,0.405
H1-4,0.454
H1-5,0.397
H1-6,0.397
H1-7,0.435
H1-8,0.401
H2AB1,0.424
H2AB2,0.424
H2AB3,0.424
H2AC1,0.41
H2AC11,0.449
H2AC12,0.385
H2AC13,0.449
H2AC14,0.4
H2AC15,0.449
H2AC16,0.449
H2AC17,0.449
H2AC18,0.4
H2AC19,0.4
H2AC20,0.4
H2AC21,0.4
H2AC25,0.415
H2AC4,0.442
H2AC6,0.423
H2AC7,0.4
H2AC8,0.442
H2AJ,0.385
H2AP,0.423
H2AX,0.489
H2AZ1,0.408
H2AZ2,0.4
H2BC1,0.45
H2BC10,0.453
H2BC11,0.43
H2BC12,0.391
H2BC12L,0.379
H2BC13,0.454
H2BC14,0.454
H2BC15,0.454
H2BC17,0.465
H2BC18,0.43
H2BC21,0.369
H2BC26,0.44
H2BC3,0.513
H2BC4,0.453
H2BC5,0.459
H2BC6,0.453
H2BC7,0.453
H2BC8,0.453
H2BC9,0.51
H2BK1,0.308
H2BW1,0.352
H2BW2,0.36
H3-3A,0.408
H3-3B,0.408
H3-4,0.431
H3-5,0.411
H3-7,0.3
H3C1,0.428
H3C10,0.428
H3C11,0.428
H3C12,0.428
H3C13,0.415
H3C14,0.415
H3C15,0.415
H3C2,0.428
H3C3,0.428
H3C4,0.428
H3C6,0.428
H3C7,0.428
H3C8,0.428
H3Y1,0.258
H3Y2,0.266
H4C1,0.427
H4C11,0.427
H4C12,0.427
H4C13,0.427
H4C14,0.427
H4C15,0.427
H4C16,0.427
H4C2,0.427
H4C3,0.427
H4C4,0.427
H4C5,0.427
H4C6,0.427
H4C7,0.419
H4C8,0.427
H4C9,0.427
H6PD,0.266
HAAO,0.355
HABP2,0.21
HABP4,0.464
HACD1,0.244
HACD2,0.358
HACD3,0.36
HACD4,0.309
HACE1,0.494
HACL1,0.473
HADH,0.326
HADHA,0.373
HADHB,0.368
HAGH,0.384
HAGHL,0.093
HAL,0.243
HAMP,0.177
HAND1,0.442
HAND2,0.325
HAO1,0.363
HAO2,0.377
HAP1,0.459
HAPLN1,0.207
HAPLN2,0.22
HAPLN3,0.168
HAPLN4,0.169
HAPSTR1,0.157
HARBI1,0.435
HARS1,0.468
HARS2,0.508
HAS1,0.424
HAS2,0.362
HAS3,0.447
HASPIN,0.673
HAT1,0.469
HAUS1,0.696
HAUS2,0.69
HAUS3,0.697
HAUS4,0.702
HAUS5,0.702
HAUS6,0.713
HAUS7,0.706
HAUS8,0.701
HAVCR1,0.184
HAVCR2,0.254
HAX1,0.455
HBA1,0.378
HBA2,0.378
HBB,0.354
HBD,0.393
HBE1,0.385
HBEGF,0.375
HBG1,0.392
HBG2,0.385
HBM,0.365
HBP1,0.403
HBQ1,0.363
HBS1L,0.355
HBZ,0.356
HCAR1,0.235
HCAR2,0.217
HCAR3,0.243
HCCS,0.341
HCFC1,0.445
HCFC1R1,0.253
HCFC2,0.364
HCG22,0.059
HCK,0.496
HCLS1,0.432
HCN1,0.327
HCN2,0.319
HCN3,0.296
HCN4,0.287
HCRT,0.286
HCRTR1,0.261
HCRTR2,0.238
HCST,0.421
HDAC1,0.43
HDAC10,0.489
HDAC11,0.452
HDAC2,0.353
HDAC3,0.497
HDAC4,0.402
HDAC5,0.428
HDAC6,0.448
HDAC7,0.489
HDAC8,0.497
HDAC9,0.438
HDC,0.367
HDDC2,0.221
HDDC3,0.171
HDGF,0.35
HDGFL2,0.373
HDGFL3,0.439
HDHD2,0.292
HDHD3,0.171
HDHD5,0.228
HDLBP,0.425
HDX,0.271
HEATR1,0.434
HEATR3,0.27
HEATR5A,0.245
HEATR5B,0.363
HEATR6,0.071
HEATR9,0.093
HEBP1,0.187
HEBP2,0.375
HECA,0.376
HECTD1,0.259
HECTD2,0.318
HECTD3,0.416
HECTD4,0.191
HECW1,0.349
HECW2,0.475
HEG1,0.315
HELB,0.413
HELLS,0.466
HELQ,0.269
HELT,0.354
HELZ,0.459
HELZ2,0.421
HEMGN,0.414
HEMK1,0.41
HENMT1,0.408
HEPACAM,0.283
HEPACAM2,0.535
HEPH,0.287
HEPHL1,0.221
HEPN1,0.199
HERC1,0.42
HERC2,0.494
HERC3,0.35
HERC4,0.432
HERC5,0.424
HERC6,0.388
HERPUD1,0.349
HERPUD2,0.089
HES1,0.333
HES2,0.361
HES3,0.347
HES4,0.366
HES5,0.329
HES6,0.368
HES7,0.35
HESX1,0.357
HEXA,0.333
HEXB,0.348
HEXD,0.279
HEXIM1,0.385
HEXIM2,0.453
HEY1,0.36
HEY2,0.337
HEYL,0.371
HFE,0.343
HFM1,0.217
HGD,0.389
HGF,0.364
HGFAC,0.293
HGH1,0.205
HGS,0.411
HGSNAT,0.293
HHAT,0.345
HHATL,0.268
HHEX,0.36
HHIP,0.405
HHIPL1,0.225
HHIPL2,0.224
HHLA1,0.059
HHLA2,0.304
HIBADH,0.304
HIBCH,0.263
HIC1,0.424
HIC2,0.303
HID1,0.413
HIF1A,0.345
HIF1AN,0.465
HIF3A,0.454
HIGD1A,0.283
HIGD1B,0.057
HIGD1C,0.057
HIGD2A,0.211
HIGD2B,0.057
HIKESHI,0.411
HILPDA,0.476
HINFP,0.407
HINT1,0.453
HINT2,0.372
HINT3,0.315
HIP1,0.461
HIP1R,0.448
HIPK1,0.542
HIPK2,0.442
HIPK3,0.533
HIPK4,0.592
HIRA,0.416
HIRIP3,0.452
HIVEP1,0.393
HIVEP2,0.281
HIVEP3,0.348
HJURP,0.536
HJV,0.364
HK1,0.461
HK2,0.422
HK3,0.408
HKDC1,0.424
HLA-DMA,0.316
HLA-DMB,0.324
HLA-DOA,0.328
HLA-DOB,0.266
HLA-DPA1,0.314
HLA-DPB1,0.297
HLA-DQA1,0.352
HLA-DQA2,0.288
HLA-DQB1,0.333
HLA-DQB2,0.281
HLA-DRA,0.35
HLA-DRB1,0.319
HLA-DRB3,0.326
HLA-DRB4,0.273
HLA-DRB5,0.3
HLA-E,0.288
HLA-F,0.356
HLA-G,0.315
HLCS,0.533
HLF,0.304
HLTF,0.497
HLX,0.368
HM13,0.439
HMBOX1,0.435
HMBS,0.337
HMCES,0.205
HMCN1,0.351
HMCN2,0.281
HMG20A,0.417
HMG20B,0.487
HMGA1,0.405
HMGA2,0.372
HMGB1,0.3
HMGB2,0.376
HMGB3,0.421
HMGB4,0.375
HMGCL,0.421
HMGCLL1,0.348
HMGCR,0.338
HMGCS1,0.333
HMGCS2,0.28
HMGN1,0.371
HMGN2,0.387
HMGN3,0.409
HMGN4,0.362
HMGN5,0.372
HMGXB3,0.341
HMGXB4,0.258
HMHB1,0.206
HMMR,0.572
HMOX1,0.303
HMOX2,0.319
HMSD,0.112
HMX1,0.279
HMX2,0.323
HMX3,0.297
HNF1A,0.348
HNF1B,0.342
HNF4A,0.345
HNF4G,0.269
HNMT,0.297
HNRNPA0,0.317
HNRNPA1,0.357
HNRNPA1L2,0.322
HNRNPA1L3,0.071
HNRNPA2B1,0.39
HNRNPA3,0.409
HNRNPAB,0.425
HNRNPC,0.456
HNRNPCL1,0.242
HNRNPCL2,0.242
HNRNPCL3,0.242
HNRNPCL4,0.242
HNRNPD,0.344
HNRNPDL,0.411
HNRNPF,0.441
HNRNPH1,0.427
HNRNPH2,0.426
HNRNPH3,0.437
HNRNPK,0.428
HNRNPL,0.394
HNRNPLL,0.363
HNRNPM,0.451
HNRNPR,0.371
HNRNPU,0.443
HNRNPUL1,0.393
HNRNPUL2,0.329
HOGA1,0.367
HOMER1,0.375
HOMER2,0.395
HOMER3,0.409
HOMEZ,0.361
HOOK1,0.52
HOOK2,0.511
HOOK3,0.518
HOPX,0.434
HORMAD1,0.388
HORMAD2,0.364
HOXA1,0.344
HOXA10,0.391
HOXA11,0.304
HOXA13,0.294
HOXA2,0.291
HOXA3,0.331
HOXA4,0.324
HOXA5,0.317
HOXA6,0.261
HOXA7,0.337
HOXA9,0.38
HOXB1,0.318
HOXB13,0.323
HOXB2,0.34
HOXB3,0.283
HOXB4,0.35
HOXB5,0.439
HOXB6,0.344
HOXB7,0.411
HOXB8,0.269
HOXB9,0.39
HOXC10,0.285
HOXC11,0.31
HOXC12,0.295
HOXC13,0.349
HOXC4,0.358
HOXC5,0.295
HOXC6,0.339
HOXC8,0.363
HOXC9,0.382
HOXD1,0.306
HOXD10,0.349
HOXD11,0.273
HOXD12,0.377
HOXD13,0.314
HOXD3,0.366
HOXD4,0.331
HOXD8,0.249
HOXD9,0.302
HP,0.297
HP1BP3,0.449
HPCA,0.346
HPCAL1,0.228
HPCAL4,0.296
HPD,0.312
HPDL,0.142
HPF1,0.422
HPGD,0.373
HPGDS,0.408
HPN,0.341
HPR,0.233
HPRT1,0.371
HPS1,0.471
HPS3,0.439
HPS4,0.45
HPS5,0.373
HPS6,0.433
HPSE,0.374
HPSE2,0.296
HPX,0.279
HR,0.37
HRAS,0.375
HRC,0.386
HRCT1,0.057
HRG,0.3
HRH1,0.26
HRH2,0.238
HRH3,0.222
HRH4,0.238
HRK,0.375
HRNR,0.374
HS1BP3,0.371
HS2ST1,0.257
HS3ST1,0.256
HS3ST2,0.252
HS3ST3A1,0.249
HS3ST3B1,0.298
HS3ST4,0.264
HS3ST5,0.395
HS3ST6,0.262
HS6ST1,0.325
HS6ST2,0.282
HS6ST3,0.143
HSBP1,0.507
HSBP1L1,0.32
HSCB,0.487
HSD11B1,0.272
HSD11B1L,0.303
HSD11B2,0.237
HSD17B1,0.347
HSD17B10,0.399
HSD17B11,0.351
HSD17B12,0.335
HSD17B13,0.396
HSD17B14,0.375
HSD17B2,0.264
HSD17B3,0.298
HSD17B4,0.378
HSD17B6,0.275
HSD17B7,0.274
HSD17B8,0.378
HSD3B1,0.282
HSD3B2,0.304
HSD3B7,0.356
HSDL1,0.187
HSDL2,0.321
HSF1,0.399
HSF2,0.371
HSF2BP,0.368
HSF4,0.328
HSF5,0.264
HSFX1,0.37
HSFX2,0.37
HSFX3,0.264
HSFX4,0.266
HSFY1,0.37
HSFY2,0.37
HSH2D,0.435
HSP90AA1,0.479
HSP90AB1,0.447
HSP90B1,0.447
